Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName
6069115,SA_0000001830,COUNTRY,RWA,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_RWA,13.33,13.33,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
7349775,SA_0000001830,COUNTRY,BOL,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_BOL,5.33,5.33,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
914592,SA_0000001830,COUNTRY,BEL,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_BEL,8.18,8.18,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
1433364,SA_0000001830,COUNTRY,GBR,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_GBR,10.64,10.64,,,,2018-10-26T09:25:50+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
2235422,SA_0000001830,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_KHM,8.41,8.41,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
8642129,SA_0000001830,COUNTRY,SEN,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_SEN,7.12,7.12,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
5594347,SA_0000001830,COUNTRY,NAM,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_NAM,4.64,4.64,,,,2018-10-26T09:25:45+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
5404197,SA_0000001830,COUNTRY,RUS,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_RUS,6.3,6.3,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
631364,SA_0000001830,COUNTRY,DNK,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_DNK,9.43,9.43,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
4760040,SA_0000001830,COUNTRY,MWI,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_MWI,14.59,14.59,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
1793575,SA_0000001830,COUNTRY,TZA,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_TZA,9.49,9.49,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
3443651,SA_0000001830,COUNTRY,CZE,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_CZE,4.33,4.33,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
3754039,SA_0000001830,COUNTRY,BHS,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_BHS,17.72,17.72,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
6526647,SA_0000001830,COUNTRY,ARM,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_ARM,3.73,3.73,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
