Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName
3699057,SA_0000001727_ARCHIVED,COUNTRY,AUT,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
8745996,SA_0000001727_ARCHIVED,COUNTRY,EST,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
3212197,SA_0000001727_ARCHIVED,COUNTRY,CUB,AMR,YEAR,Americas,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
5261637,SA_0000001727_ARCHIVED,COUNTRY,UZB,EUR,YEAR,Europe,,2012,,,,,,,,,,,,missing data,2018-09-27T10:22:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
8530974,SA_0000001727_ARCHIVED,COUNTRY,IRL,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
9866594,SA_0000001727_ARCHIVED,COUNTRY,BEN,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
1278209,SA_0000001727_ARCHIVED,COUNTRY,SVN,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6224563,SA_0000001727_ARCHIVED,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,,,,,missing data,2018-09-27T10:22:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
3781832,SA_0000001727_ARCHIVED,COUNTRY,GMB,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
7422817,SA_0000001727_ARCHIVED,COUNTRY,HND,AMR,YEAR,Americas,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
83368,SA_0000001727_ARCHIVED,COUNTRY,CZE,EUR,YEAR,Europe,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
4654683,SA_0000001727_ARCHIVED,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2012,,,,,,,,,,,,missing data,2018-09-27T10:22:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
8189776,SA_0000001727_ARCHIVED,COUNTRY,GIN,AFR,YEAR,Africa,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
7949250,SA_0000001727_ARCHIVED,COUNTRY,ISR,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:17+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
5375381,SA_0000001727_ARCHIVED,COUNTRY,DMA,AMR,YEAR,Americas,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
634270,SA_0000001727_ARCHIVED,COUNTRY,GTM,AMR,YEAR,Americas,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
3200211,SA_0000001727_ARCHIVED,COUNTRY,CRI,AMR,YEAR,Americas,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
8784674,SA_0000001727_ARCHIVED,COUNTRY,LCA,AMR,YEAR,Americas,,2012,,,,,,,,No,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6662455,SA_0000001727_ARCHIVED,COUNTRY,FRA,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
5945660,SA_0000001727_ARCHIVED,COUNTRY,SYC,AFR,YEAR,Africa,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6421885,SA_0000001727_ARCHIVED,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
4110322,SA_0000001727_ARCHIVED,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,2012,,,,,,,,,,,,missing data,2018-09-27T10:22:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
1114342,SA_0000001727_ARCHIVED,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,,,,,missing data,2018-09-27T10:22:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
7854211,SA_0000001727_ARCHIVED,COUNTRY,COM,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
9190419,SA_0000001727_ARCHIVED,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
5104219,SA_0000001727_ARCHIVED,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,No,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
1424494,SA_0000001727_ARCHIVED,COUNTRY,HUN,EUR,YEAR,Europe,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6523540,SA_0000001727_ARCHIVED,COUNTRY,LAO,WPR,YEAR,Western Pacific,,2012,,,,,,,,No,,,,,2018-09-27T10:22:17+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
9082697,SA_0000001727_ARCHIVED,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,No,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
1536,SA_0000001727_ARCHIVED,COUNTRY,BRN,WPR,YEAR,Western Pacific,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
160334,SA_0000001727_ARCHIVED,COUNTRY,BGR,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6865773,SA_0000001727_ARCHIVED,COUNTRY,SLE,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
3548104,SA_0000001727_ARCHIVED,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
9025863,SA_0000001727_ARCHIVED,COUNTRY,BDI,AFR,YEAR,Africa,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
4104637,SA_0000001727_ARCHIVED,COUNTRY,HTI,AMR,YEAR,Americas,,2012,,,,,,,,,,,,missing data,2018-09-27T10:22:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
2043376,SA_0000001727_ARCHIVED,COUNTRY,AND,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
7664716,SA_0000001727_ARCHIVED,COUNTRY,CHE,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6618910,SA_0000001727_ARCHIVED,COUNTRY,FIN,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
7024651,SA_0000001727_ARCHIVED,COUNTRY,ARM,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
1342564,SA_0000001727_ARCHIVED,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:17+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
7500424,SA_0000001727_ARCHIVED,COUNTRY,DZA,AFR,YEAR,Africa,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6574846,SA_0000001727_ARCHIVED,COUNTRY,MOZ,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:17+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
9565613,SA_0000001727_ARCHIVED,COUNTRY,SUR,AMR,YEAR,Americas,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
9147159,SA_0000001727_ARCHIVED,COUNTRY,BLZ,AMR,YEAR,Americas,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
2012775,SA_0000001727_ARCHIVED,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2012,,,,,,,,No,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
1305590,SA_0000001727_ARCHIVED,COUNTRY,TKM,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6518242,SA_0000001727_ARCHIVED,COUNTRY,STP,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
5188006,SA_0000001727_ARCHIVED,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2012,,,,,,,,No,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
5029926,SA_0000001727_ARCHIVED,COUNTRY,TTO,AMR,YEAR,Americas,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
8147255,SA_0000001727_ARCHIVED,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2012,,,,,,,,No,,,,,2018-09-27T10:22:17+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
3498671,SA_0000001727_ARCHIVED,COUNTRY,CPV,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
1943632,SA_0000001727_ARCHIVED,COUNTRY,TUV,WPR,YEAR,Western Pacific,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
3714203,SA_0000001727_ARCHIVED,COUNTRY,NER,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:17+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
2266006,SA_0000001727_ARCHIVED,COUNTRY,RWA,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
868968,SA_0000001727_ARCHIVED,COUNTRY,GHA,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
3562031,SA_0000001727_ARCHIVED,COUNTRY,CHL,AMR,YEAR,Americas,,2012,,,,,,,,No,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
7710197,SA_0000001727_ARCHIVED,COUNTRY,SWE,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:18+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
9699198,SA_0000001727_ARCHIVED,COUNTRY,CIV,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6778624,SA_0000001727_ARCHIVED,COUNTRY,BEL,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
1027421,SA_0000001727_ARCHIVED,COUNTRY,ECU,AMR,YEAR,Americas,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
9534539,SA_0000001727_ARCHIVED,COUNTRY,DEU,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
6468061,SA_0000001727_ARCHIVED,COUNTRY,HRV,EUR,YEAR,Europe,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
2133219,SA_0000001727_ARCHIVED,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,,,,,missing data,2018-09-27T10:22:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
7780253,SA_0000001727_ARCHIVED,COUNTRY,ETH,AFR,YEAR,Africa,,2012,,,,,,,,No,,,,,2018-09-27T10:22:16+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
2677868,SA_0000001727_ARCHIVED,COUNTRY,ITA,EUR,YEAR,Europe,,2012,,,,,,,,Yes,,,,,2018-09-27T10:22:17+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
320533,SA_0000001727_ARCHIVED,COUNTRY,BIH,EUR,YEAR,Europe,,2012,,,,,,,,No,,,,,2018-09-27T10:22:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Sobriety checkpoints
