Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName
9994274,MSM_CONDOMUSE_PERCENT,COUNTRY,FRA,EUR,YEAR,Europe,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,25.8,25.8,,,Source: ECDC (Etude Rapport au sexe (Eras study)),2025-03-20T10:33:15.227+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
7581963,MSM_CONDOMUSE_PERCENT,COUNTRY,FRA,EUR,YEAR,Europe,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,44.5,44.5,,,Source: ECDC,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6567648,MSM_CONDOMUSE_PERCENT,COUNTRY,GMB,AFR,YEAR,Africa,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,47.3,47.3,,,Source: Behavioral surveillance survey 2023,2025-03-20T10:33:15.227+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3573273,MSM_CONDOMUSE_PERCENT,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,88.1,88.1,,,Source: National HIV sentinel surveillance,2025-03-20T10:33:15.227+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
2169660,MSM_CONDOMUSE_PERCENT,COUNTRY,CIV,AFR,YEAR,Africa,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,70.3,70.3,,,,2025-03-20T10:33:15.227+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3181647,MSM_CONDOMUSE_PERCENT,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,20.3,20.3,,,Source: BBSS 2010,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8950300,MSM_CONDOMUSE_PERCENT,COUNTRY,SLV,AMR,YEAR,Americas,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,58,58.0,,,Source: Vigilancia centinela de infecciones de transmisión sexual y VIH (VICITS) 2017,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3276259,MSM_CONDOMUSE_PERCENT,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2019,,,,,,DATASOURCE,DATASOURCE_GAM,85.6,85.6,,,Source: National HIV sentinel surveillance,2025-03-20T10:33:15.227+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8235011,MSM_CONDOMUSE_PERCENT,COUNTRY,MWI,AFR,YEAR,Africa,,2020,,,,,,DATASOURCE,DATASOURCE_GAM,79.4,79.4,,,Source: Behavioral surveillance survey 2020,2025-03-20T10:33:15.227+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3990684,MSM_CONDOMUSE_PERCENT,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,50,50.0,,,Source: Enquêtes sérocomportementales de 2014,2025-03-20T10:33:15.227+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
2909434,MSM_CONDOMUSE_PERCENT,COUNTRY,TGO,AFR,YEAR,Africa,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,80.2,80.2,,,Source: Behaviour Surveillance Survey 2017,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
9444128,MSM_CONDOMUSE_PERCENT,COUNTRY,HRV,EUR,YEAR,Europe,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,45.1,45.1,,,Source: Bozicevic et al: Prevalence of HIV and sexually transmitted infections among MSM in Zagrebm Sex Transm Infect. 2012 Nov;88(7):539-44. doi: 10.1136/sextrans-2011-050374. Epub 2012 May 24.,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
